state_name,state_fips,state_abbrev,county_name,county_fips,year,month,unemployed,unemployment_rate
South Dakota,46,SD,Jackson,46071,2019,2,84,7.10%
South Dakota,46,SD,Jerauld,46073,2019,2,35,3.20%
South Dakota,46,SD,Jones,46075,2019,2,19,3.80%
South Dakota,46,SD,Kingsbury,46077,2019,2,102,3.80%
South Dakota,46,SD,Lake,46079,2019,2,258,3.90%
South Dakota,46,SD,Lawrence,46081,2019,2,431,3.30%
South Dakota,46,SD,Lincoln,46083,2019,2,949,2.80%
South Dakota,46,SD,Lyman,46085,2019,2,88,5.50%
South Dakota,46,SD,McCook,46087,2019,2,102,4.40%
South Dakota,46,SD,McPherson,46089,2019,2,105,3.40%
South Dakota,46,SD,Marshall,46091,2019,2,51,5.00%
South Dakota,46,SD,Meade,46093,2019,2,587,4.30%
South Dakota,46,SD,Mellette,46095,2019,2,41,5.60%
South Dakota,46,SD,Miner,46097,2019,2,37,3.20%
South Dakota,46,SD,Minnehaha,46099,2019,2,"3,651",3.30%
South Dakota,46,SD,Moody,46101,2019,2,132,3.30%
South Dakota,46,SD,Pennington,46103,2019,2,318,9.10%
South Dakota,46,SD,Perkins,46105,2019,2,"2,096",3.80%
South Dakota,46,SD,Potter,46107,2019,2,40,2.80%
South Dakota,46,SD,Roberts,46109,2019,2,33,3.20%
South Dakota,46,SD,Sanborn,46111,2019,2,266,5.60%
South Dakota,46,SD,Shannon,46113,2019,2,33,2.90%
South Dakota,46,SD,Spink,46115,2019,2,132,4.10%
South Dakota,46,SD,Stanley,46117,2019,2,78,4.20%
South Dakota,46,SD,Sully,46119,2019,2,24,3.00%
South Dakota,46,SD,Todd,46121,2019,2,185,5.80%
South Dakota,46,SD,Tripp,46123,2019,2,83,2.80%
South Dakota,46,SD,Turner,46125,2019,2,173,3.70%
South Dakota,46,SD,Union,46127,2019,2,304,3.60%
South Dakota,46,SD,Walworth,46129,2019,2,145,7.00%
South Dakota,46,SD,Yankton,46135,2019,2,352,3.00%
South Dakota,46,SD,Ziebach,46137,2019,2,37,4.00%
South Dakota,46,SD,Aurora,46003,2019,1,41,2.70%
South Dakota,46,SD,Beadle,46005,2019,1,339,3.60%
South Dakota,46,SD,Bennett,46007,2019,1,56,5.20%
South Dakota,46,SD,Bon Homme,46009,2019,1,89,3.10%
South Dakota,46,SD,Brookings,46011,2019,1,604,3.20%
South Dakota,46,SD,Brown,46013,2019,1,674,3.30%
South Dakota,46,SD,Brule,46015,2019,1,64,2.70%
South Dakota,46,SD,Buffalo,46017,2019,1,35,5.00%
South Dakota,46,SD,Butte,46019,2019,1,168,3.40%
South Dakota,46,SD,Campbell,46021,2019,1,33,4.40%
South Dakota,46,SD,Charles Mix,46023,2019,1,127,3.40%
South Dakota,46,SD,Clark,46025,2019,1,99,5.10%
South Dakota,46,SD,Clay,46027,2019,1,234,3.10%
South Dakota,46,SD,Codington,46029,2019,1,573,3.70%
South Dakota,46,SD,Corson,46031,2019,1,53,3.90%
South Dakota,46,SD,Custer,46033,2019,1,206,5.30%
South Dakota,46,SD,Davison,46035,2019,1,348,3.20%
South Dakota,46,SD,Day,46037,2019,1,166,6.10%
South Dakota,46,SD,Deuel,46039,2019,1,156,7.40%
South Dakota,46,SD,Dewey,46041,2019,1,132,6.00%
South Dakota,46,SD,Douglas,46043,2019,1,49,3.20%
South Dakota,46,SD,Edmunds,46045,2019,1,64,3.10%
South Dakota,46,SD,Fall River,46047,2019,1,150,5.10%
South Dakota,46,SD,Faulk,46049,2019,1,35,3.30%
South Dakota,46,SD,Grant,46051,2019,1,203,4.60%
South Dakota,46,SD,Gregory,46053,2019,1,77,3.90%
South Dakota,46,SD,Haakon,46055,2019,1,38,3.60%
South Dakota,46,SD,Hamlin,46057,2019,1,140,4.30%
South Dakota,46,SD,Hand,46059,2019,1,51,2.80%
South Dakota,46,SD,Hanson,46061,2019,1,104,5.90%
South Dakota,46,SD,Harding,46063,2019,1,16,2.20%
South Dakota,46,SD,Hughes,46065,2019,1,273,2.70%
South Dakota,46,SD,Hutchinson,46067,2019,1,124,3.50%
South Dakota,46,SD,Hyde,46069,2019,1,28,4.10%
South Dakota,46,SD,Jackson,46071,2019,1,87,7.30%
South Dakota,46,SD,Jerauld,46073,2019,1,31,2.80%
South Dakota,46,SD,Jones,46075,2019,1,18,3.50%
South Dakota,46,SD,Kingsbury,46077,2019,1,97,3.70%
South Dakota,46,SD,Lake,46079,2019,1,257,3.90%
South Dakota,46,SD,Lawrence,46081,2019,1,407,3.20%
South Dakota,46,SD,Lincoln,46083,2019,1,903,2.70%
South Dakota,46,SD,Lyman,46085,2019,1,74,4.60%
South Dakota,46,SD,McCook,46087,2019,1,99,4.30%
South Dakota,46,SD,McPherson,46089,2019,1,99,3.20%
South Dakota,46,SD,Marshall,46091,2019,1,43,4.20%
South Dakota,46,SD,Meade,46093,2019,1,563,4.10%
South Dakota,46,SD,Mellette,46095,2019,1,38,5.10%
South Dakota,46,SD,Miner,46097,2019,1,35,3.00%
South Dakota,46,SD,Minnehaha,46099,2019,1,"3,569",3.20%
South Dakota,46,SD,Moody,46101,2019,1,125,3.10%
South Dakota,46,SD,Pennington,46103,2019,1,324,9.30%
South Dakota,46,SD,Perkins,46105,2019,1,"1,975",3.60%
South Dakota,46,SD,Potter,46107,2019,1,43,3.00%
South Dakota,46,SD,Roberts,46109,2019,1,31,3.00%
South Dakota,46,SD,Sanborn,46111,2019,1,249,5.20%
South Dakota,46,SD,Shannon,46113,2019,1,31,2.80%
South Dakota,46,SD,Spink,46115,2019,1,127,4.00%
South Dakota,46,SD,Stanley,46117,2019,1,72,3.90%
South Dakota,46,SD,Sully,46119,2019,1,25,3.10%
South Dakota,46,SD,Todd,46121,2019,1,196,6.10%
South Dakota,46,SD,Tripp,46123,2019,1,91,3.00%
South Dakota,46,SD,Turner,46125,2019,1,156,3.40%
South Dakota,46,SD,Union,46127,2019,1,293,3.50%
South Dakota,46,SD,Walworth,46129,2019,1,130,6.20%
South Dakota,46,SD,Yankton,46135,2019,1,336,2.90%
South Dakota,46,SD,Ziebach,46137,2019,1,40,4.30%
