state_name,state_fips,state_abbrev,county_name,county_fips,year,month,initial_claims
Georgia,13,GA,Fulton,13121,2019,2,2014
Georgia,13,GA,Fulton,13121,2020,1,3076
Georgia,13,GA,Fulton,13121,2020,2,2215
Georgia,13,GA,Gilmer,13123,2019,2,58
Georgia,13,GA,Gilmer,13123,2020,1,100
Georgia,13,GA,Gilmer,13123,2020,2,64
Georgia,13,GA,Glascock,13125,2019,2,1
Georgia,13,GA,Glascock,13125,2020,1,10
Georgia,13,GA,Glascock,13125,2020,2,8
Georgia,13,GA,Glynn,13127,2019,2,141
Georgia,13,GA,Glynn,13127,2020,1,177
Georgia,13,GA,Glynn,13127,2020,2,110
Georgia,13,GA,Gordon,13129,2019,2,332
Georgia,13,GA,Gordon,13129,2020,1,822
Georgia,13,GA,Gordon,13129,2020,2,236
Georgia,13,GA,Grady,13131,2019,2,18
Georgia,13,GA,Grady,13131,2020,1,39
Georgia,13,GA,Grady,13131,2020,2,18
Georgia,13,GA,Greene,13133,2019,2,44
Georgia,13,GA,Greene,13133,2020,1,57
Georgia,13,GA,Greene,13133,2020,2,41
Georgia,13,GA,Gwinnett,13135,2019,2,1264
Georgia,13,GA,Gwinnett,13135,2020,1,1723
Georgia,13,GA,Gwinnett,13135,2020,2,1447
Georgia,13,GA,Habersham,13137,2019,2,211
Georgia,13,GA,Habersham,13137,2020,1,829
Georgia,13,GA,Habersham,13137,2020,2,168
Georgia,13,GA,Hall,13139,2019,2,364
Georgia,13,GA,Hall,13139,2020,1,659
Georgia,13,GA,Hall,13139,2020,2,275
Georgia,13,GA,Hancock,13141,2019,2,32
Georgia,13,GA,Hancock,13141,2020,1,42
Georgia,13,GA,Hancock,13141,2020,2,12
Georgia,13,GA,Haralson,13143,2019,2,42
Georgia,13,GA,Haralson,13143,2020,1,56
Georgia,13,GA,Haralson,13143,2020,2,51
Georgia,13,GA,Harris,13145,2019,2,64
Georgia,13,GA,Harris,13145,2020,1,123
Georgia,13,GA,Harris,13145,2020,2,87
Georgia,13,GA,Hart,13147,2019,2,54
Georgia,13,GA,Hart,13147,2020,1,209
Georgia,13,GA,Hart,13147,2020,2,98
Georgia,13,GA,Heard,13149,2019,2,16
Georgia,13,GA,Heard,13149,2020,1,84
Georgia,13,GA,Heard,13149,2020,2,47
Georgia,13,GA,Henry,13151,2019,2,430
Georgia,13,GA,Henry,13151,2020,1,699
Georgia,13,GA,Henry,13151,2020,2,495
Georgia,13,GA,Houston,13153,2019,2,215
Georgia,13,GA,Houston,13153,2020,1,746
Georgia,13,GA,Houston,13153,2020,2,265
Georgia,13,GA,Irwin,13155,2019,2,15
Georgia,13,GA,Irwin,13155,2020,1,66
Georgia,13,GA,Irwin,13155,2020,2,19
Georgia,13,GA,Jackson,13157,2019,2,84
Georgia,13,GA,Jackson,13157,2020,1,182
Georgia,13,GA,Jackson,13157,2020,2,113
