weekEnding,county,claims
11/10/2012,OREGON,5
11/10/2012,OSAGE,8
11/10/2012,OZARK,15
11/10/2012,PEMISCOT,20
11/10/2012,PERRY,24
11/10/2012,PETTIS,38
11/10/2012,PHELPS,40
11/10/2012,PIKE,17
11/10/2012,PLATTE,50
11/10/2012,POLK,30
11/10/2012,PULASKI,23
11/10/2012,PUTNAM,6
11/10/2012,RALLS,15
11/10/2012,RANDOLPH,24
11/10/2012,RAY,23
11/10/2012,REYNOLDS,7
11/10/2012,RIPLEY,18
11/10/2012,SALINE,20
11/10/2012,SCHUYLER,2
11/10/2012,SCOTLAND,0
11/10/2012,SCOTT,59
11/10/2012,SHANNON,14
11/10/2012,SHELBY,4
11/10/2012,ST. CHARLES,340
11/10/2012,ST. CLAIR,12
11/10/2012,ST. FRANCOIS,84
11/10/2012,ST. LOUIS,1013
11/10/2012,ST. LOUIS CITY,373
11/10/2012,STE. GENEVIEVE,30
11/10/2012,STODDARD,34
11/10/2012,STONE,62
11/10/2012,SULLIVAN,1
11/10/2012,TANEY,91
11/10/2012,TEXAS,36
11/10/2012,VERNON,21
11/10/2012,WARREN,56
11/10/2012,WASHINGTON,32
11/10/2012,WAYNE,16
11/10/2012,WEBSTER,26
11/10/2012,WORTH,1
11/10/2012,WRIGHT,22
2/11/2012,ADAIR,15
2/11/2012,ANDREW,27
2/11/2012,ATCHISON,2
2/11/2012,AUDRAIN,19
2/11/2012,BARRY,32
2/11/2012,BARTON,5
2/11/2012,BATES,33
2/11/2012,BENTON,10
2/11/2012,BOLLINGER,11
2/11/2012,BOONE,99
2/11/2012,BUCHANAN,102
2/11/2012,BUTLER,41
2/11/2012,CALDWELL,8
2/11/2012,CALLAWAY,33
2/11/2012,CAMDEN,86
2/11/2012,CAPE GIRARDEAU,73
2/11/2012,CARROLL,11
2/11/2012,CARTER,8
2/11/2012,CASS,95
2/11/2012,CEDAR,11
2/11/2012,CHARITON,11
2/11/2012,CHRISTIAN,75
2/11/2012,CLARK,0
2/11/2012,CLAY,180
2/11/2012,CLINTON,19
2/11/2012,COLE,78
2/11/2012,COOPER,9
2/11/2012,CRAWFORD,51
2/11/2012,DADE,4
2/11/2012,DALLAS,16
2/11/2012,DAVIESS,7
2/11/2012,DEKALB,11
2/11/2012,DENT,11
2/11/2012,DOUGLAS,16
2/11/2012,DUNKLIN,28
2/11/2012,FRANKLIN,154
2/11/2012,GASCONADE,22
2/11/2012,GENTRY,2
2/11/2012,GREENE,275
2/11/2012,GRUNDY,6
2/11/2012,HARRISON,6
2/11/2012,HENRY,24
2/11/2012,HICKORY,8
2/11/2012,HOLT,4
2/11/2012,HOWARD,11
2/11/2012,HOWELL,41
2/11/2012,IRON,15
2/11/2012,JACKSON,776
2/11/2012,JASPER,99
2/11/2012,JEFFERSON,329
2/11/2012,JOHNSON,56
2/11/2012,KNOX,4
2/11/2012,LACLEDE,40
2/11/2012,LAFAYETTE,39
2/11/2012,LAWRENCE,40
2/11/2012,LEWIS,1
2/11/2012,LINCOLN,96
2/11/2012,LINN,20
2/11/2012,LIVINGSTON,6
2/11/2012,MACON,13
2/11/2012,MADISON,16
2/11/2012,MARIES,11
2/11/2012,MARION,27
2/11/2012,MCDONALD,8
2/11/2012,MERCER,6
2/11/2012,MILLER,57
2/11/2012,MISSISSIPPI,9
2/11/2012,MONITEAU,11
2/11/2012,MONROE,6
2/11/2012,MONTGOMERY,21
2/11/2012,MORGAN,8
2/11/2012,NEW MADRID,18
2/11/2012,NEWTON,45
2/11/2012,NODAWAY,25
2/11/2012,OREGON,13
2/11/2012,OSAGE,17
2/11/2012,OZARK,10
2/11/2012,PEMISCOT,11
2/11/2012,PERRY,29
2/11/2012,PETTIS,50
2/11/2012,PHELPS,40
2/11/2012,PIKE,20
2/11/2012,PLATTE,61
2/11/2012,POLK,25
2/11/2012,PULASKI,42
2/11/2012,PUTNAM,1
2/11/2012,RALLS,2
2/11/2012,RANDOLPH,48
2/11/2012,RAY,28
2/11/2012,REYNOLDS,8
2/11/2012,RIPLEY,21
2/11/2012,SALINE,35
2/11/2012,SCHUYLER,3
2/11/2012,SCOTLAND,4
2/11/2012,SCOTT,54
2/11/2012,SHANNON,10
2/11/2012,SHELBY,7
2/11/2012,ST. CHARLES,394
2/11/2012,ST. CLAIR,7
2/11/2012,ST. FRANCOIS,86
2/11/2012,ST. LOUIS,1086
2/11/2012,ST. LOUIS CITY,388
2/11/2012,STE. GENEVIEVE,22
2/11/2012,STODDARD,35
2/11/2012,STONE,51
2/11/2012,SULLIVAN,3
2/11/2012,TANEY,134
2/11/2012,TEXAS,36
2/11/2012,VERNON,21
2/11/2012,WARREN,69
2/11/2012,WASHINGTON,53
2/11/2012,WAYNE,13
2/11/2012,WEBSTER,37
2/11/2012,WORTH,1
2/11/2012,WRIGHT,14
8/11/2012,ADAIR,10
8/11/2012,ANDREW,12
8/11/2012,ATCHISON,0
8/11/2012,AUDRAIN,21
8/11/2012,BARRY,24
8/11/2012,BARTON,4
8/11/2012,BATES,12
8/11/2012,BENTON,13
8/11/2012,BOLLINGER,9
8/11/2012,BOONE,93
8/11/2012,BUCHANAN,83
8/11/2012,BUTLER,44
8/11/2012,CALDWELL,8
8/11/2012,CALLAWAY,34
8/11/2012,CAMDEN,45
8/11/2012,CAPE GIRARDEAU,49
8/11/2012,CARROLL,9
8/11/2012,CARTER,10
8/11/2012,CASS,81
8/11/2012,CEDAR,5
8/11/2012,CHARITON,4
8/11/2012,CHRISTIAN,46
8/11/2012,CLARK,0
8/11/2012,CLAY,147
8/11/2012,CLINTON,17
8/11/2012,COLE,64
8/11/2012,COOPER,18
8/11/2012,CRAWFORD,26
8/11/2012,DADE,5
8/11/2012,DALLAS,16
8/11/2012,DAVIESS,5
8/11/2012,DEKALB,7
8/11/2012,DENT,12
8/11/2012,DOUGLAS,34
8/11/2012,DUNKLIN,32
8/11/2012,FRANKLIN,120
8/11/2012,GASCONADE,21
8/11/2012,GENTRY,3
8/11/2012,GREENE,188
8/11/2012,GRUNDY,4
8/11/2012,HARRISON,4
8/11/2012,HENRY,24
8/11/2012,HICKORY,3
8/11/2012,HOLT,1
8/11/2012,HOWARD,8
8/11/2012,HOWELL,32
8/11/2012,IRON,8
8/11/2012,JACKSON,728
8/11/2012,JASPER,87
8/11/2012,JEFFERSON,271
8/11/2012,JOHNSON,28
8/11/2012,KNOX,4
8/11/2012,LACLEDE,37
8/11/2012,LAFAYETTE,23
8/11/2012,LAWRENCE,25
8/11/2012,LEWIS,2
8/11/2012,LINCOLN,73
8/11/2012,LINN,6
8/11/2012,LIVINGSTON,10
8/11/2012,MACON,10
8/11/2012,MADISON,11
8/11/2012,MARIES,5
8/11/2012,MARION,19
8/11/2012,MCDONALD,8
8/11/2012,MERCER,1
8/11/2012,MILLER,26
8/11/2012,MISSISSIPPI,27
8/11/2012,MONITEAU,12
8/11/2012,MONROE,9
8/11/2012,MONTGOMERY,13
8/11/2012,MORGAN,23
8/11/2012,NEW MADRID,22
8/11/2012,NEWTON,48
8/11/2012,NODAWAY,17
8/11/2012,OREGON,3
8/11/2012,OSAGE,8
8/11/2012,OZARK,12
8/11/2012,PEMISCOT,13
8/11/2012,PERRY,11
8/11/2012,PETTIS,34
8/11/2012,PHELPS,39
8/11/2012,PIKE,18
8/11/2012,PLATTE,52
8/11/2012,POLK,23
8/11/2012,PULASKI,21
8/11/2012,PUTNAM,3
8/11/2012,RALLS,12
8/11/2012,RANDOLPH,16
8/11/2012,RAY,20
8/11/2012,REYNOLDS,3
8/11/2012,RIPLEY,13
8/11/2012,SALINE,22
8/11/2012,SCHUYLER,1
8/11/2012,SCOTLAND,2
8/11/2012,SCOTT,37
8/11/2012,SHANNON,2
8/11/2012,SHELBY,9
8/11/2012,ST. CHARLES,282
8/11/2012,ST. CLAIR,2
8/11/2012,ST. FRANCOIS,66
8/11/2012,ST. LOUIS,1004
8/11/2012,ST. LOUIS CITY,397
8/11/2012,STE. GENEVIEVE,20
8/11/2012,STODDARD,31
8/11/2012,STONE,26
8/11/2012,SULLIVAN,6
8/11/2012,TANEY,35
8/11/2012,TEXAS,18
8/11/2012,VERNON,20
8/11/2012,WARREN,38
8/11/2012,WASHINGTON,32
8/11/2012,WAYNE,15
8/11/2012,WEBSTER,24
8/11/2012,WORTH,0
8/11/2012,WRIGHT,16
5/12/2012,ADAIR,68
5/12/2012,ANDREW,16
5/12/2012,ATCHISON,1
5/12/2012,AUDRAIN,22
5/12/2012,BARRY,31
5/12/2012,BARTON,11
5/12/2012,BATES,12
5/12/2012,BENTON,18
5/12/2012,BOLLINGER,13
5/12/2012,BOONE,114
5/12/2012,BUCHANAN,94
5/12/2012,BUTLER,43
5/12/2012,CALDWELL,14
5/12/2012,CALLAWAY,45
5/12/2012,CAMDEN,26
5/12/2012,CAPE GIRARDEAU,50
5/12/2012,CARROLL,9
5/12/2012,CARTER,12
5/12/2012,CASS,73
5/12/2012,CEDAR,13
5/12/2012,CHARITON,4
5/12/2012,CHRISTIAN,74
5/12/2012,CLARK,1
5/12/2012,CLAY,282
5/12/2012,CLINTON,24
5/12/2012,COLE,56
5/12/2012,COOPER,10
5/12/2012,CRAWFORD,25
5/12/2012,DADE,8
5/12/2012,DALLAS,11
5/12/2012,DAVIESS,5
5/12/2012,DEKALB,10
5/12/2012,DENT,13
5/12/2012,DOUGLAS,19
5/12/2012,DUNKLIN,22
5/12/2012,FRANKLIN,131
5/12/2012,GASCONADE,13
5/12/2012,GENTRY,2
5/12/2012,GREENE,227
5/12/2012,GRUNDY,8
5/12/2012,HARRISON,8
5/12/2012,HENRY,13
5/12/2012,HICKORY,13
5/12/2012,HOLT,4
5/12/2012,HOWARD,21
5/12/2012,HOWELL,38
5/12/2012,IRON,13
5/12/2012,JACKSON,825
5/12/2012,JASPER,83
5/12/2012,JEFFERSON,280
5/12/2012,JOHNSON,72
5/12/2012,KNOX,5
5/12/2012,LACLEDE,23
5/12/2012,LAFAYETTE,34
5/12/2012,LAWRENCE,48
5/12/2012,LEWIS,6
5/12/2012,LINCOLN,69
5/12/2012,LINN,16
5/12/2012,LIVINGSTON,11
5/12/2012,MACON,10
5/12/2012,MADISON,13
5/12/2012,MARIES,5
5/12/2012,MARION,21
5/12/2012,MCDONALD,12
5/12/2012,MERCER,1
5/12/2012,MILLER,27
5/12/2012,MISSISSIPPI,15
5/12/2012,MONITEAU,8
5/12/2012,MONROE,7
5/12/2012,MONTGOMERY,14
5/12/2012,MORGAN,16
5/12/2012,NEW MADRID,12
5/12/2012,NEWTON,53
5/12/2012,NODAWAY,12
5/12/2012,OREGON,15
5/12/2012,OSAGE,12
5/12/2012,OZARK,4
5/12/2012,PEMISCOT,12
5/12/2012,PERRY,15
5/12/2012,PETTIS,40
5/12/2012,PHELPS,74
5/12/2012,PIKE,24
5/12/2012,PLATTE,75
5/12/2012,POLK,84
5/12/2012,PULASKI,19
5/12/2012,PUTNAM,5
5/12/2012,RALLS,7
5/12/2012,RANDOLPH,19
5/12/2012,RAY,32
5/12/2012,REYNOLDS,8
5/12/2012,RIPLEY,21
5/12/2012,SALINE,25
5/12/2012,SCHUYLER,7
5/12/2012,SCOTLAND,3
5/12/2012,SCOTT,33
5/12/2012,SHANNON,5
5/12/2012,SHELBY,4
5/12/2012,ST. CHARLES,290
5/12/2012,ST. CLAIR,4
5/12/2012,ST. FRANCOIS,77
5/12/2012,ST. LOUIS,949
5/12/2012,ST. LOUIS CITY,403
5/12/2012,STE. GENEVIEVE,20
5/12/2012,STODDARD,24
5/12/2012,STONE,30
5/12/2012,SULLIVAN,6
5/12/2012,TANEY,81
5/12/2012,TEXAS,26
5/12/2012,VERNON,20
5/12/2012,WARREN,52
5/12/2012,WASHINGTON,41
5/12/2012,WAYNE,7
5/12/2012,WEBSTER,26
5/12/2012,WORTH,0
5/12/2012,WRIGHT,20
6/1/2013,ADAIR,20
6/1/2013,ANDREW,17
6/1/2013,ATCHISON,4
6/1/2013,AUDRAIN,21
6/1/2013,BARRY,26
6/1/2013,BARTON,25
6/1/2013,BATES,22
6/1/2013,BENTON,17
6/1/2013,BOLLINGER,11
6/1/2013,BOONE,177
6/1/2013,BUCHANAN,109
6/1/2013,BUTLER,44
6/1/2013,CALDWELL,21
6/1/2013,CALLAWAY,50
6/1/2013,CAMDEN,18
6/1/2013,CAPE GIRARDEAU,65
6/1/2013,CARROLL,15
6/1/2013,CARTER,8
6/1/2013,CASS,148
6/1/2013,CEDAR,21
6/1/2013,CHARITON,5
6/1/2013,CHRISTIAN,56
6/1/2013,CLARK,7
6/1/2013,CLAY,261
6/1/2013,CLINTON,31
6/1/2013,COLE,65
6/1/2013,COOPER,20
6/1/2013,CRAWFORD,34
6/1/2013,DADE,3
6/1/2013,DALLAS,34
6/1/2013,DAVIESS,7
6/1/2013,DEKALB,17
6/1/2013,DENT,22
6/1/2013,DOUGLAS,8
6/1/2013,DUNKLIN,47
6/1/2013,FRANKLIN,184
6/1/2013,GASCONADE,16
6/1/2013,GENTRY,7
6/1/2013,GREENE,219
6/1/2013,GRUNDY,10
6/1/2013,HARRISON,6
6/1/2013,HENRY,40
6/1/2013,HICKORY,11
6/1/2013,HOLT,8
6/1/2013,HOWARD,12
6/1/2013,HOWELL,18
6/1/2013,IRON,6
6/1/2013,JACKSON,772
6/1/2013,JASPER,82
6/1/2013,JEFFERSON,300
6/1/2013,JOHNSON,51
6/1/2013,KNOX,4
6/1/2013,LACLEDE,48
6/1/2013,LAFAYETTE,72
6/1/2013,LAWRENCE,37
6/1/2013,LEWIS,4
6/1/2013,LINCOLN,73
6/1/2013,LINN,13
6/1/2013,LIVINGSTON,12
6/1/2013,MACON,17
6/1/2013,MADISON,16
6/1/2013,MARIES,4
6/1/2013,MARION,30
6/1/2013,MCDONALD,14
6/1/2013,MERCER,6
6/1/2013,MILLER,32
6/1/2013,MISSISSIPPI,13
6/1/2013,MONITEAU,20
6/1/2013,MONROE,6
6/1/2013,MONTGOMERY,18
6/1/2013,MORGAN,27
6/1/2013,NEW MADRID,21
6/1/2013,NEWTON,46
6/1/2013,NODAWAY,35
6/1/2013,OREGON,12
6/1/2013,OSAGE,14
6/1/2013,OZARK,4
6/1/2013,PEMISCOT,37
6/1/2013,PERRY,14
6/1/2013,PETTIS,72
6/1/2013,PHELPS,44
6/1/2013,PIKE,12
6/1/2013,PLATTE,90
6/1/2013,POLK,44
6/1/2013,PULASKI,19
6/1/2013,PUTNAM,1
6/1/2013,RALLS,7
6/1/2013,RANDOLPH,47
6/1/2013,RAY,48
6/1/2013,REYNOLDS,6
6/1/2013,RIPLEY,8
6/1/2013,SALINE,41
6/1/2013,SCHUYLER,3
6/1/2013,SCOTLAND,5
6/1/2013,SCOTT,47
6/1/2013,SHANNON,9
6/1/2013,SHELBY,12
6/1/2013,ST. CHARLES,444
6/1/2013,ST. CLAIR,13
6/1/2013,ST. FRANCOIS,48
6/1/2013,ST. LOUIS,1221
6/1/2013,ST. LOUIS CITY,665
6/1/2013,STE. GENEVIEVE,27
6/1/2013,STODDARD,39
6/1/2013,STONE,15
6/1/2013,SULLIVAN,9
6/1/2013,TANEY,34
6/1/2013,TEXAS,21
6/1/2013,VERNON,18
6/1/2013,WARREN,60
6/1/2013,WASHINGTON,30
6/1/2013,WAYNE,17
6/1/2013,WEBSTER,45
6/1/2013,WORTH,0
6/1/2013,WRIGHT,9
2/2/2013,ADAIR,9
2/2/2013,ANDREW,18
2/2/2013,ATCHISON,4
2/2/2013,AUDRAIN,32
2/2/2013,BARRY,36
2/2/2013,BARTON,5
2/2/2013,BATES,12
2/2/2013,BENTON,19
2/2/2013,BOLLINGER,18
2/2/2013,BOONE,109
2/2/2013,BUCHANAN,87
2/2/2013,BUTLER,48
2/2/2013,CALDWELL,5
2/2/2013,CALLAWAY,44
2/2/2013,CAMDEN,63
2/2/2013,CAPE GIRARDEAU,90
2/2/2013,CARROLL,9
2/2/2013,CARTER,7
2/2/2013,CASS,84
2/2/2013,CEDAR,6
2/2/2013,CHARITON,6
2/2/2013,CHRISTIAN,71
2/2/2013,CLARK,2
2/2/2013,CLAY,172
2/2/2013,CLINTON,23
2/2/2013,COLE,77
2/2/2013,COOPER,11
2/2/2013,CRAWFORD,48
2/2/2013,DADE,4
2/2/2013,DALLAS,13
2/2/2013,DAVIESS,10
2/2/2013,DEKALB,9
2/2/2013,DENT,18
2/2/2013,DOUGLAS,9
2/2/2013,DUNKLIN,27
2/2/2013,FRANKLIN,183
2/2/2013,GASCONADE,17
2/2/2013,GENTRY,0
2/2/2013,GREENE,250
2/2/2013,GRUNDY,9
2/2/2013,HARRISON,3
2/2/2013,HENRY,26
2/2/2013,HICKORY,11
2/2/2013,HOLT,1
2/2/2013,HOWARD,6
2/2/2013,HOWELL,43
2/2/2013,IRON,12
2/2/2013,JACKSON,695
2/2/2013,JASPER,101
2/2/2013,JEFFERSON,396
2/2/2013,JOHNSON,47
2/2/2013,KNOX,2
2/2/2013,LACLEDE,51
2/2/2013,LAFAYETTE,36
2/2/2013,LAWRENCE,25
2/2/2013,LEWIS,5
2/2/2013,LINCOLN,135
2/2/2013,LINN,22
2/2/2013,LIVINGSTON,15
2/2/2013,MACON,23
2/2/2013,MADISON,21
2/2/2013,MARIES,8
2/2/2013,MARION,33
2/2/2013,MCDONALD,13
2/2/2013,MERCER,4
2/2/2013,MILLER,46
2/2/2013,MISSISSIPPI,18
2/2/2013,MONITEAU,20
2/2/2013,MONROE,6
2/2/2013,MONTGOMERY,17
2/2/2013,MORGAN,27
2/2/2013,NEW MADRID,23
2/2/2013,NEWTON,77
2/2/2013,NODAWAY,17
2/2/2013,OREGON,6
2/2/2013,OSAGE,11
2/2/2013,OZARK,6
2/2/2013,PEMISCOT,13
2/2/2013,PERRY,39
2/2/2013,PETTIS,38
2/2/2013,PHELPS,43
2/2/2013,PIKE,28
2/2/2013,PLATTE,63
2/2/2013,POLK,21
2/2/2013,PULASKI,15
2/2/2013,PUTNAM,2
2/2/2013,RALLS,17
2/2/2013,RANDOLPH,35
2/2/2013,RAY,21
2/2/2013,REYNOLDS,7
2/2/2013,RIPLEY,10
2/2/2013,SALINE,25
2/2/2013,SCHUYLER,1
2/2/2013,SCOTLAND,2
2/2/2013,SCOTT,51
2/2/2013,SHANNON,6
2/2/2013,SHELBY,8
2/2/2013,ST. CHARLES,399
2/2/2013,ST. CLAIR,6
2/2/2013,ST. FRANCOIS,102
2/2/2013,ST. LOUIS,1032
2/2/2013,ST. LOUIS CITY,330
2/2/2013,STE. GENEVIEVE,34
2/2/2013,STODDARD,42
2/2/2013,STONE,56
2/2/2013,SULLIVAN,5
2/2/2013,TANEY,166
2/2/2013,TEXAS,27
2/2/2013,VERNON,12
2/2/2013,WARREN,66
2/2/2013,WASHINGTON,50
2/2/2013,WAYNE,17
2/2/2013,WEBSTER,37
2/2/2013,WORTH,1
2/2/2013,WRIGHT,13
3/2/2013,ADAIR,24
3/2/2013,ANDREW,16
3/2/2013,ATCHISON,4
3/2/2013,AUDRAIN,23
3/2/2013,BARRY,29
3/2/2013,BARTON,18
3/2/2013,BATES,20
3/2/2013,BENTON,26
3/2/2013,BOLLINGER,22
3/2/2013,BOONE,137
3/2/2013,BUCHANAN,104
3/2/2013,BUTLER,48
3/2/2013,CALDWELL,12
3/2/2013,CALLAWAY,51
3/2/2013,CAMDEN,70
3/2/2013,CAPE GIRARDEAU,76
3/2/2013,CARROLL,17
3/2/2013,CARTER,10
3/2/2013,CASS,142
3/2/2013,CEDAR,16
3/2/2013,CHARITON,9
3/2/2013,CHRISTIAN,75
3/2/2013,CLARK,3
3/2/2013,CLAY,213
3/2/2013,CLINTON,21
3/2/2013,COLE,85
3/2/2013,COOPER,36
3/2/2013,CRAWFORD,51
3/2/2013,DADE,2
3/2/2013,DALLAS,15
3/2/2013,DAVIESS,8
3/2/2013,DEKALB,13
3/2/2013,DENT,18
3/2/2013,DOUGLAS,12
3/2/2013,DUNKLIN,35
3/2/2013,FRANKLIN,240
3/2/2013,GASCONADE,36
3/2/2013,GENTRY,4
3/2/2013,GREENE,255
3/2/2013,GRUNDY,6
3/2/2013,HARRISON,8
3/2/2013,HENRY,37
3/2/2013,HICKORY,12
3/2/2013,HOLT,6
3/2/2013,HOWARD,18
3/2/2013,HOWELL,36
3/2/2013,IRON,26
3/2/2013,JACKSON,770
3/2/2013,JASPER,112
3/2/2013,JEFFERSON,417
3/2/2013,JOHNSON,55
3/2/2013,KNOX,3
3/2/2013,LACLEDE,59
3/2/2013,LAFAYETTE,60
3/2/2013,LAWRENCE,41
3/2/2013,LEWIS,5
3/2/2013,LINCOLN,127
3/2/2013,LINN,28
3/2/2013,LIVINGSTON,26
3/2/2013,MACON,12
3/2/2013,MADISON,18
3/2/2013,MARIES,19
3/2/2013,MARION,35
3/2/2013,MCDONALD,22
3/2/2013,MERCER,3
3/2/2013,MILLER,60
3/2/2013,MISSISSIPPI,13
3/2/2013,MONITEAU,33
3/2/2013,MONROE,7
3/2/2013,MONTGOMERY,18
3/2/2013,MORGAN,34
3/2/2013,NEW MADRID,19
3/2/2013,NEWTON,41
3/2/2013,NODAWAY,13
3/2/2013,OREGON,5
3/2/2013,OSAGE,37
3/2/2013,OZARK,7
3/2/2013,PEMISCOT,13
3/2/2013,PERRY,24
3/2/2013,PETTIS,65
3/2/2013,PHELPS,46
3/2/2013,PIKE,33
3/2/2013,PLATTE,74
3/2/2013,POLK,32
3/2/2013,PULASKI,43
3/2/2013,PUTNAM,1
3/2/2013,RALLS,13
3/2/2013,RANDOLPH,47
3/2/2013,RAY,28
3/2/2013,REYNOLDS,10
3/2/2013,RIPLEY,13
3/2/2013,SALINE,33
3/2/2013,SCHUYLER,4
3/2/2013,SCOTLAND,4
3/2/2013,SCOTT,64
3/2/2013,SHANNON,8
3/2/2013,SHELBY,22
3/2/2013,ST. CHARLES,459
3/2/2013,ST. CLAIR,9
3/2/2013,ST. FRANCOIS,98
3/2/2013,ST. LOUIS,1060
3/2/2013,ST. LOUIS CITY,350
3/2/2013,STE. GENEVIEVE,44
3/2/2013,STODDARD,24
3/2/2013,STONE,43
3/2/2013,SULLIVAN,12
3/2/2013,TANEY,104
3/2/2013,TEXAS,25
3/2/2013,VERNON,21
3/2/2013,WARREN,75
3/2/2013,WASHINGTON,65
3/2/2013,WAYNE,57
3/2/2013,WEBSTER,37
3/2/2013,WORTH,1
3/2/2013,WRIGHT,21
11/2/2013,ADAIR,18
11/2/2013,ANDREW,23
11/2/2013,ATCHISON,2
11/2/2013,AUDRAIN,17
11/2/2013,BARRY,30
11/2/2013,BARTON,14
11/2/2013,BATES,12
11/2/2013,BENTON,26
11/2/2013,BOLLINGER,18
11/2/2013,BOONE,76
11/2/2013,BUCHANAN,92
11/2/2013,BUTLER,31
11/2/2013,CALDWELL,5
11/2/2013,CALLAWAY,36
11/2/2013,CAMDEN,64
11/2/2013,CAPE GIRARDEAU,67
11/2/2013,CARROLL,9
11/2/2013,CARTER,4
11/2/2013,CASS,56
11/2/2013,CEDAR,9
11/2/2013,CHARITON,6
11/2/2013,CHRISTIAN,51
11/2/2013,CLARK,2
11/2/2013,CLAY,172
11/2/2013,CLINTON,14
11/2/2013,COLE,51
11/2/2013,COOPER,14
11/2/2013,CRAWFORD,28
11/2/2013,DADE,8
11/2/2013,DALLAS,16
11/2/2013,DAVIESS,7
11/2/2013,DEKALB,9
11/2/2013,DENT,7
11/2/2013,DOUGLAS,14
11/2/2013,DUNKLIN,21
11/2/2013,FRANKLIN,125
11/2/2013,GASCONADE,15
11/2/2013,GENTRY,2
11/2/2013,GREENE,203
11/2/2013,GRUNDY,3
11/2/2013,HARRISON,7
11/2/2013,HENRY,22
11/2/2013,HICKORY,10
11/2/2013,HOLT,2
11/2/2013,HOWARD,2
11/2/2013,HOWELL,27
11/2/2013,IRON,13
11/2/2013,JACKSON,671
11/2/2013,JASPER,75
11/2/2013,JEFFERSON,248
11/2/2013,JOHNSON,38
11/2/2013,KNOX,0
11/2/2013,LACLEDE,41
11/2/2013,LAFAYETTE,22
11/2/2013,LAWRENCE,38
11/2/2013,LEWIS,2
11/2/2013,LINCOLN,58
11/2/2013,LINN,14
11/2/2013,LIVINGSTON,14
11/2/2013,MACON,11
11/2/2013,MADISON,14
11/2/2013,MARIES,7
11/2/2013,MARION,31
11/2/2013,MCDONALD,10
11/2/2013,MERCER,0
11/2/2013,MILLER,45
11/2/2013,MISSISSIPPI,34
11/2/2013,MONITEAU,10
11/2/2013,MONROE,6
11/2/2013,MONTGOMERY,5
11/2/2013,MORGAN,28
11/2/2013,NEW MADRID,27
11/2/2013,NEWTON,25
11/2/2013,NODAWAY,28
11/2/2013,OREGON,8
11/2/2013,OSAGE,18
11/2/2013,OZARK,2
11/2/2013,PEMISCOT,9
11/2/2013,PERRY,10
11/2/2013,PETTIS,40
11/2/2013,PHELPS,29
11/2/2013,PIKE,13
11/2/2013,PLATTE,67
11/2/2013,POLK,19
11/2/2013,PULASKI,26
11/2/2013,PUTNAM,1
11/2/2013,RALLS,4
11/2/2013,RANDOLPH,21
11/2/2013,RAY,20
11/2/2013,REYNOLDS,10
11/2/2013,RIPLEY,9
11/2/2013,SALINE,15
11/2/2013,SCHUYLER,5
11/2/2013,SCOTLAND,1
11/2/2013,SCOTT,77
11/2/2013,SHANNON,11
11/2/2013,SHELBY,4
11/2/2013,ST. CHARLES,291
11/2/2013,ST. CLAIR,7
11/2/2013,ST. FRANCOIS,79
11/2/2013,ST. LOUIS,896
11/2/2013,ST. LOUIS CITY,306
11/2/2013,STE. GENEVIEVE,17
11/2/2013,STODDARD,36
11/2/2013,STONE,75
11/2/2013,SULLIVAN,5
11/2/2013,TANEY,110
11/2/2013,TEXAS,22
11/2/2013,VERNON,13
11/2/2013,WARREN,42
11/2/2013,WASHINGTON,25
11/2/2013,WAYNE,16
11/2/2013,WEBSTER,22
11/2/2013,WORTH,1
11/2/2013,WRIGHT,13
8/3/2013,ADAIR,16
8/3/2013,ANDREW,16
8/3/2013,ATCHISON,3
8/3/2013,AUDRAIN,14
8/3/2013,BARRY,21
8/3/2013,BARTON,8
8/3/2013,BATES,10
8/3/2013,BENTON,17
8/3/2013,BOLLINGER,6
8/3/2013,BOONE,85
8/3/2013,BUCHANAN,74
8/3/2013,BUTLER,38
8/3/2013,CALDWELL,3
8/3/2013,CALLAWAY,24
8/3/2013,CAMDEN,34
8/3/2013,CAPE GIRARDEAU,72
8/3/2013,CARROLL,5
8/3/2013,CARTER,2
8/3/2013,CASS,66
8/3/2013,CEDAR,7
8/3/2013,CHARITON,3
8/3/2013,CHRISTIAN,46
8/3/2013,CLARK,2
8/3/2013,CLAY,165
8/3/2013,CLINTON,15
8/3/2013,COLE,56
8/3/2013,COOPER,10
8/3/2013,CRAWFORD,33
8/3/2013,DADE,6
8/3/2013,DALLAS,7
8/3/2013,DAVIESS,12
8/3/2013,DEKALB,6
8/3/2013,DENT,11
8/3/2013,DOUGLAS,10
8/3/2013,DUNKLIN,21
8/3/2013,FRANKLIN,101
8/3/2013,GASCONADE,9
8/3/2013,GENTRY,3
8/3/2013,GREENE,195
8/3/2013,GRUNDY,6
8/3/2013,HARRISON,7
8/3/2013,HENRY,15
8/3/2013,HICKORY,11
8/3/2013,HOLT,2
8/3/2013,HOWARD,6
8/3/2013,HOWELL,25
8/3/2013,IRON,11
8/3/2013,JACKSON,586
8/3/2013,JASPER,60
8/3/2013,JEFFERSON,217
8/3/2013,JOHNSON,37
8/3/2013,KNOX,4
8/3/2013,LACLEDE,56
8/3/2013,LAFAYETTE,23
8/3/2013,LAWRENCE,31
8/3/2013,LEWIS,0
8/3/2013,LINCOLN,57
8/3/2013,LINN,11
8/3/2013,LIVINGSTON,13
8/3/2013,MACON,25
